language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-commits,log-total-other-commits,log-total-other-commits-prediction
Python,https://github.com/IntelAI/models,2540.0,918.0,0.36141732283464567,P5Y2M2D,434121,IntelAI,629,6.444131256700441,7.840312983320164,6.823286122355687,4.6677759900086855
Python,https://github.com/PyMySQL/Tornado-MySQL,539.0,121.0,0.22448979591836735,P8Y8M25D,408,PyMySQL,408,6.0112671744041615,6.29156913955832,4.804021044733257,4.506317581729707
Python,https://github.com/PMEAL/OpenPNM,10364.0,2399.0,0.23147433423388653,P10Y3M28D,368920,PMEAL,408,6.0112671744041615,9.24619002486988,7.783224016336037,4.506317581729707
Python,https://github.com/python-xlib/python-xlib,591.0,175.0,0.2961082910321489,P22Y5M4D,1265,python-xlib,407,6.008813185442595,6.3835066348840055,5.170483995038151,4.505402243248476
Python,https://github.com/rc0r/afl-utils,237.0,1.0,0.004219409282700422,P3Y3M25D,755,rc0r,406,6.0063531596017325,5.472270673671475,0.6931471805599453,4.504484653009795
Python,https://github.com/jaxbot/github-issues.vim,338.0,25.0,0.07396449704142012,P6Y3M6D,292,jaxbot,406,6.0063531596017325,5.82600010738045,3.258096538021482,4.504484653009795
Python,https://github.com/reubano/meza,672.0,4.0,0.005952380952380952,P7Y5M,4630,reubano,406,6.0063531596017325,6.511745329644728,1.6094379124341003,4.504484653009795
Python,https://github.com/luispedro/jug,965.0,21.0,0.021761658031088083,P14Y10M20D,2324,luispedro,405,6.003887067106539,6.873163834212518,3.091042453358316,4.5035647999075685
Python,https://github.com/Kotti/Kotti,2993.0,697.0,0.2328767123287671,P11Y5M6D,7633,Kotti,405,6.003887067106539,8.004365564979574,6.548219102762372,4.5035647999075685
Python,https://github.com/benoitc/restkit,931.0,56.0,0.06015037593984962,P7Y7M4D,23139,benoitc,405,6.003887067106539,6.837332814685591,4.04305126783455,4.5035647999075685
Python,https://github.com/timkpaine/pyEX,852.0,7.0,0.008215962441314555,P5Y10M6D,3727,timkpaine,404,6.0014148779611505,6.748759547491679,2.0794415416798357,4.502642672753332
Python,https://github.com/MitjaNemec/Kicad_action_plugins,505.0,18.0,0.03564356435643564,P5Y7M,21110,MitjaNemec,403,5.998936561946683,6.226536669287466,2.9444389791664403,4.501718260275434
Python,https://github.com/RackHD/RackHD,1878.0,1292.0,0.6879659211927582,P2Y8M23D,3984,RackHD,401,5.993961427306569,7.538494999413465,7.164720378771857,4.499862533841157
Python,https://github.com/sloria/konch,470.0,16.0,0.03404255319148936,P7Y9M30D,564,sloria,401,5.993961427306569,6.154858094016418,2.833213344056216,4.499862533841157
Python,https://github.com/l3uddz/plex_autoscan,423.0,28.0,0.06619385342789598,P4Y6M27D,473,l3uddz,398,5.986452005284438,6.049733455231958,3.367295829986474,4.497061517595235
Python,https://github.com/llimllib/limbo,410.0,21.0,0.05121951219512195,P8Y6M,10038,llimllib,397,5.983936280687191,6.018593214496234,3.091042453358316,4.496123151706836
Python,https://github.com/makerbot/ReplicatorG,2959.0,1586.0,0.5359918891517405,P4Y9M1D,257163,makerbot,397,5.983936280687191,7.992944547318106,7.369600720526409,4.496123151706836
Python,https://github.com/palewire/django-bakery,819.0,50.0,0.06105006105006105,P11Y6M8D,6017,palewire,397,5.983936280687191,6.709304340258298,3.9318256327243257,4.496123151706836
Python,https://github.com/devrandom/gitian-builder,369.0,121.0,0.32791327913279134,P11Y3M20D,332,devrandom,397,5.983936280687191,5.91350300563827,4.804021044733257,4.496123151706836
Python,https://github.com/interpretml/interpret-community,474.0,44.0,0.09282700421940929,P4Y2M7D,47796,interpretml,396,5.981414211254481,6.163314804034641,3.8066624897703196,4.495182419193262
Python,https://github.com/ikvk/imap_tools,370.0,14.0,0.03783783783783784,P7Y10D,739,ikvk,613,6.418364935936212,5.916202062607435,2.70805020110221,4.658165146078812
Python,https://github.com/mwielgoszewski/doorman,473.0,27.0,0.05708245243128964,P2Y8M13D,3008,mwielgoszewski,611,6.415096959171596,6.161207321695077,3.332204510175204,4.656946189948497
Python,https://github.com/kubeflow-kale/kale,644.0,20.0,0.031055900621118012,P2Y8M26D,26785,kubeflow-kale,611,6.415096959171596,6.4692503167957724,3.044522437723423,4.656946189948497
Python,https://github.com/agschwender/pilbox,295.0,22.0,0.07457627118644068,P6Y5M11D,16974,agschwender,611,6.415096959171596,5.69035945432406,3.1354942159291497,4.656946189948497
Python,https://github.com/getsentry/freight,1902.0,372.0,0.19558359621451105,P8Y8D,2695,getsentry,610,6.413458957167357,7.551186867296149,5.921578419643816,4.6563352148013815
Python,https://github.com/flashingpumpkin/django-socialregistration,692.0,122.0,0.17630057803468208,P3Y3M27D,908,flashingpumpkin,610,6.413458957167357,6.541029999189903,4.812184355372417,4.6563352148013815
Python,https://github.com/internetarchive/brozzler,1392.0,189.0,0.13577586206896552,P9Y9M30D,4149,internetarchive,607,6.408528791059498,7.239214973779806,5.247024072160486,4.654496261640604
Python,https://github.com/vstconsulting/polemarch,5444.0,256.0,0.0470242468772961,P6Y4M7D,153640,vstconsulting,605,6.405228458030842,8.602453035367061,5.54907608489522,4.653265236615911
Python,https://github.com/baderj/domain_generation_algorithms,222.0,12.0,0.05405405405405406,P8Y2M1D,7043,baderj,598,6.393590753950631,5.407171771460119,2.5649493574615367,4.64892437015537
Python,https://github.com/fagga/transmission-remote-cli,1246.0,186.0,0.1492776886035313,P8Y2M10D,1056,fagga,596,6.39024066706535,7.1284959456800365,5.231108616854587,4.647674786930021
Python,https://github.com/vicalloy/LBForum,606.0,28.0,0.0462046204620462,P6Y9M25D,1233,vicalloy,592,6.3835066348840055,6.408528791059498,3.367295829986474,4.645162991283842
Python,https://github.com/marcospereirampj/python-keycloak,814.0,334.0,0.4103194103194103,P6Y2M30D,3278,marcospereirampj,590,6.380122536899765,6.703188113240863,5.814130531825066,4.643900721910284
Python,https://github.com/mcedit/mcedit,1178.0,62.0,0.05263157894736842,P3Y6M12D,5387,mcedit,589,6.3784261836515865,7.072421900537371,4.143134726391533,4.643267981734946
Python,https://github.com/daid/LegacyCura,4876.0,490.0,0.10049220672682527,P4Y10M10D,77536,daid,588,6.376726947898627,8.492285555710053,6.19644412779452,4.642634166384621
Python,https://github.com/Unrud/video-downloader,759.0,87.0,0.11462450592885376,P4Y5M10D,1971,Unrud,588,6.376726947898627,6.633318433280377,4.477336814478207,4.642634166384621
Python,https://github.com/tobami/codespeed,2144.0,404.0,0.1884328358208955,P10Y7M1D,2751,tobami,587,6.375024819828097,7.6708948313621175,6.003887067106539,4.641999272199137
Python,https://github.com/google/mobly,599.0,148.0,0.24707846410684475,P6Y11M30D,5287,google,587,6.375024819828097,6.396929655216146,5.003946305945459,4.641999272199137
Python,https://github.com/EnigmaCurry/blogofile,531.0,39.0,0.07344632768361582,P6Y7M4D,1802,EnigmaCurry,333,5.808142489980444,6.2766434893416445,3.6888794541139363,4.430552024894305
Python,https://github.com/radiac/django-tagulous,552.0,27.0,0.04891304347826087,P9Y11M25D,1729,radiac,332,5.805134968916488,6.315358001522335,3.332204510175204,4.4294302188038674
Python,https://github.com/quarnster/SublimeGDB,232.0,56.0,0.2413793103448276,P10Y3M1D,280,quarnster,332,5.805134968916488,5.4510384535657,4.04305126783455,4.4294302188038674
Python,https://github.com/google/fplutil,290.0,52.0,0.1793103448275862,P4Y2M17D,13675,google,332,5.805134968916488,5.673323267171493,3.970291913552122,4.4294302188038674
Python,https://github.com/cvandeplas/pystemon,261.0,48.0,0.1839080459770115,P9Y7M26D,400,cvandeplas,332,5.805134968916488,5.568344503761097,3.8918202981106265,4.4294302188038674
Python,https://github.com/saucelabs/monocle,341.0,61.0,0.17888563049853373,P10Y4M,344,saucelabs,331,5.802118375377063,5.834810737062605,4.127134385045092,4.428305028677865
Python,https://github.com/clockworkpi/launcher,846.0,49.0,0.057919621749408984,P4Y7M9D,51734,clockworkpi,331,5.802118375377063,6.741700694652055,3.912023005428146,4.428305028677865
Python,https://github.com/microsoft/knack,204.0,59.0,0.28921568627450983,P6Y2M2D,478,microsoft,330,5.799092654460526,5.3230099791384085,4.0943445622221,4.4271764340379764
Python,https://github.com/adewes/blitzdb,463.0,40.0,0.08639308855291576,P5Y8M25D,1178,adewes,329,5.796057750765372,6.139884552226255,3.713572066704308,4.426044414219422
Python,https://github.com/l3uddz/cloudplow,413.0,19.0,0.04600484261501211,P5Y9M1D,370,l3uddz,329,5.796057750765372,6.025865973825314,2.995732273553991,4.426044414219422
Python,https://github.com/dj-wasabi/ansible-zabbix-agent,646.0,166.0,0.25696594427244585,P5Y8M30D,532,dj-wasabi,328,5.793013608384144,6.472346294500901,5.117993812416755,4.424908948368709
Python,https://github.com/arokem/python-matlab-bridge,640.0,82.0,0.128125,P9Y5M19D,2158,arokem,328,5.793013608384144,6.46302945692067,4.418840607796598,4.424908948368709
Python,https://github.com/pyrtlsdr/pyrtlsdr,430.0,27.0,0.06279069767441861,P11Y3M12D,376,pyrtlsdr,583,6.368187186350492,6.066108090103747,3.332204510175204,4.639448833244183
Python,https://github.com/pyparallel/pyparallel,79104.0,50258.0,0.6353408171521036,P26Y2M5D,228169,pyparallel,579,6.361302477572996,11.278531362883164,10.824944914361643,4.636880835190886
Python,https://github.com/hangoutsbot/hangoutsbot,2858.0,621.0,0.2172848145556333,P6Y4M11D,2608,hangoutsbot,575,6.354370040797351,7.958227192322312,6.432940092739179,4.634295034582639
Python,https://github.com/elastic/eland,511.0,164.0,0.32093933463796476,P4Y5M19D,20321,elastic,574,6.352629396319567,6.238324625039508,5.10594547390058,4.633645773767854
Python,https://github.com/iancmcc/ouimeaux,286.0,54.0,0.1888111888111888,P7Y11M3D,888,iancmcc,573,6.35088571671474,5.659482215759621,4.007333185232471,4.632995380849943
Python,https://github.com/castorini/hedwig,269.0,123.0,0.45724907063197023,P5Y1M15D,24475,castorini,573,6.35088571671474,5.598421958998375,4.820281565605037,4.632995380849943
Python,https://github.com/StamusNetworks/scirius,3339.0,171.0,0.05121293800539083,P9Y3M5D,13851,StamusNetworks,572,6.349138991379798,8.113726085970747,5.147494476813453,4.632343851873955
Python,https://github.com/moble/quaternion,615.0,29.0,0.04715447154471545,P12Y4M16D,837,moble,572,6.349138991379798,6.423246963533519,3.4011973816621555,4.632343851873955
Python,https://github.com/ossillate-inc/packj,417.0,10.0,0.023980815347721823,P1Y4M13D,1323,ossillate-inc,572,6.349138991379798,6.035481432524756,2.3978952727983707,4.632343851873955
Python,https://github.com/cloudant/bigcouch,2933.0,1206.0,0.4111830889873849,P7Y3M24D,10064,cloudant,570,6.345636360828596,7.984121958702927,7.095893221097532,4.631037369824009
Python,https://github.com/danirus/django-comments-xtd,746.0,106.0,0.14209115281501342,P11Y8M11D,6492,danirus,569,6.343880434126331,6.616065185132817,4.672828834461906,4.630382408735765
Python,https://github.com/SublimeHaskell/SublimeHaskell,1392.0,86.0,0.0617816091954023,P10Y6M7D,21863,SublimeHaskell,568,6.342121418721152,7.239214973779806,4.465908118654584,4.629726295560582
Python,https://github.com/flatcar/Flatcar,247.0,61.0,0.24696356275303644,P5Y8M4D,12233,flatcar,568,6.342121418721152,5.5134287461649825,4.127134385045092,4.629726295560582
Python,https://github.com/sublime-emacs/sublemacspro,295.0,28.0,0.09491525423728814,P8Y8M12D,508,sublime-emacs,566,6.338594078203183,5.69035945432406,3.367295829986474,4.628410596687004
